strain_id	selection_tool	sample_type	country	state	phylum	class	order	family	genus	species	sa_primary_test	sa_confirmation_test	sa_confirmed_activity	sa_purity_test	sa_purity_confirmed	bs_primary_test	bs_confirmation_test	bs_confirmed_activity	bs_purity_test	bs_purity_confirmed	sa_ml_disease_ctrl	bs_ml_disease_ctrl
SID01043	diversity	Root	United States	Illinois	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Variovorax	Variovorax paradoxus_A	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01044	diversity	Core	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E fluorescens_AN	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01045	spectrum	Root	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus safensis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01046	genome_similarity	Root	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus safensis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01047	machine_learning_validation	Root	United States	Minnesota	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A mycoides	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	15.4	40.0
SID01048	diversity	Amphibian	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter kobei	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01049	diversity	Insect	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01050	diversity	Core	United States	Indiana	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Luteibacter	gtdb_novel_strain	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01051	spectrum	Soil	Uganda	Amuria	Firmicutes	Bacilli	Bacillales_A	Planococcaceae		gtdb_novel_strain	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01052	machine_learning_validation	Root	United States	Iowa	Firmicutes	Bacilli	Bacillales	Bacillaceae_A	Bacillus_X	Bacillus_X frigoritolerans	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	63.1	-1.4
SID01053	spectrum	Core	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia ambifaria	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01054	spectrum	Soil	Uganda	Amuria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus safensis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01055	machine_learning_validation	Root	Uganda	Soroti	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	67.9	30.0
SID01056	diversity	Soil	United States	Florida	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A toyonensis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01057	machine_learning_validation	Soil	Uganda	Amuria	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus_AW	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	35.6	54.3
SID01058	machine_learning_validation	Soil	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A toyonensis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	63.8	0.0
SID01059	genome_similarity	Root	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus altitudinis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01060	machine_learning_validation	Soil	United States	California	Firmicutes	Bacilli	Bacillales	Bacillaceae_H	Bacillus_I	Bacillus_I endophyticus	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	64.4	2.9
SID01061	diversity	Insect	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E putida_J	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01062	spectrum	Core	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_J	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01063	genome_similarity	Soil	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_J	1	1	0	0	0	1.0	1.0	0.0	0.0	0.0		
SID01064	diversity	Excrement	United States	Iowa	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Variovorax	Variovorax sp003019815	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01065	machine_learning_validation	Soil	United States	New York	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	53.6	50.0
SID01066	diversity	Amphibian	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Raoultella	Raoultella planticola	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01067	machine_learning_validation	Soil	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A toyonensis	1	1	0	0	0	0.0	0.0	0.0	0.0	0.0	79.5	20.0
SID01068	spectrum	Root	United States	Minnesota	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A pseudomycoides	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01069	diversity	Amphibian	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter kobei	1	0	0	0	0	1.0	1.0	0.0	0.0	0.0		
SID01070	spectrum	Root	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus safensis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01071	spectrum	Soil	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E donghuensis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01072	machine_learning_validation	Root	United States	North Carolina	Actinobacteriota	Actinobacteria	Actinomycetales	Micrococcaceae	MA-N2	MA-N2 sp002009585	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	48.4	45.0
SID01073	genome_similarity	Root	United States	Iowa	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus safensis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01074	genome_similarity	Soil	United States	California	Firmicutes_I	Bacilli_A	Paenibacillales	Paenibacillaceae	Paenibacillus_B	Paenibacillus_B sp001894745	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01075	spectrum	Leaf	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus velezensis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01076	diversity	Core	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus_AX	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01077	diversity	Root	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Variovorax	gtdb_novel_strain	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01078	spectrum	Soil	Uganda	Amuria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01079	diversity	Core	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_H	Bacillus_C	Bacillus_C aryabhattai	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01080	spectrum	Leaf	United States	Minnesota	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_S	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01081	diversity	Core	United States	Indiana	Actinobacteriota	Actinobacteria	Actinomycetales	Micrococcaceae	Pseudarthrobacter	Pseudarthrobacter sp003208335	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01082	diversity	Amphibian	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E sp001259595	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01083	genome_similarity	Tuber	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus velezensis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01084	spectrum	Insect	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus safensis	1	1	0	0	0	1.0	1.0	0.0	0.0	0.0		
SID01085	genome_similarity	Root	United States	Iowa	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_J	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01086	spectrum	Core	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp002223185	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01087	diversity	Root	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E moorei	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01088	genome_similarity	Root	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01089	machine_learning_validation	Soil	United States	Iowa	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	35.1	80.0
SID01090	diversity	Core	United States	North Carolina	Firmicutes_I	Bacilli_A	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus illinoisensis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01091	genome_similarity	Insect	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus velezensis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01092	machine_learning_validation	Insect	United States	Illinois	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	gtdb_novel_strain	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	-4.8	40.0
SID01093	diversity	Excrement	United States	Iowa	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E sp000282315	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01094	genome_similarity	Root	United States	North Carolina	Actinobacteriota	Actinobacteria	Actinomycetales	Micrococcaceae	Paenarthrobacter	Paenarthrobacter sp001423565	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01095	machine_learning_validation	Root	United States	Iowa	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E protegens	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	67.3	-21.4
SID01096	machine_learning_validation	Root	United States	Iowa	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_J	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	48.4	0.0
SID01097	diversity	Root	United States	North Carolina	Actinobacteriota	Actinobacteria	Actinomycetales	Micrococcaceae	Pseudarthrobacter	gtdb_novel_strain	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01098	spectrum	Tuber	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_J	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01099	diversity	Other	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus altitudinis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01100	diversity	Core	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_J	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01101	machine_learning_validation	Soil	United States	California	Firmicutes	Bacilli	Bacillales	Bacillaceae_H	Bacillus_I	Bacillus_I endophyticus	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	41.0	75.7
SID01102	spectrum	Root	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus safensis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01103	spectrum	Insect	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus velezensis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01104	spectrum	Soil	Uganda	Amuria	Firmicutes	Bacilli	Bacillales_A	Planococcaceae		gtdb_novel_strain	1	1	1	1	1	1.0	0.0	0.0	0.0	0.0		
SID01105	diversity	Core	United States	Indiana	Actinobacteriota	Actinobacteria	Actinomycetales	Micrococcaceae	Pseudarthrobacter	Pseudarthrobacter sp003208335	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01106	spectrum	Soil	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_J	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01107	spectrum	Soil	United States	New York	Actinobacteriota	Actinobacteria	Actinomycetales	Micrococcaceae	Glutamicibacter	gtdb_novel_strain	1	1	1	1	0	1.0	0.0	0.0	0.0	0.0		
SID01108	genome_similarity	Excrement	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	gtdb_novel_strain	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01109	diversity	Root	United States	Illinois	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Herbaspirillum	Herbaspirillum aquaticum	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01110	diversity	Root	United States	Illinois	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E sp000316175	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01111	machine_learning_validation	Root	United States	Iowa	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus_U	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	51.6	-21.4
SID01112	spectrum	Root	Uganda	Nebbi	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01113	genome_similarity	Soil	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chromobacteriaceae	Chromobacterium	gtdb_novel_strain	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01114	spectrum	Root	United States	Minnesota	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A pseudomycoides	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01115	genome_similarity	Soil	United States	Connecticut	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E fluorescens_AP	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01116	diversity	Soil	Uganda	Amuria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus safensis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01117	diversity	Root	United States	North Carolina	Actinobacteriota	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter_I	Arthrobacter_I sp900168135	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01118	diversity	Root	United States	Illinois	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	gtdb_novel_strain	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01119	diversity	Core	United States	Indiana	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Variovorax	Variovorax sp003019815	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01120	diversity	Root	United States	North Carolina	Actinobacteriota	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter_I	gtdb_novel_strain	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01121	machine_learning_validation	Insect	United States	North Carolina	Actinobacteriota	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium	gtdb_novel_strain	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	14.3	75.0
SID01122	diversity	Other	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_D		gtdb_novel_strain	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01123	diversity	Core	United States	Indiana	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Variovorax	Variovorax sp003019815	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01124	diversity	Root	United States	North Carolina	Actinobacteriota	Actinobacteria	Actinomycetales	Micrococcaceae	Paenarthrobacter	gtdb_novel_strain	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01125	spectrum	Core	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_J	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01126	diversity	Root	United States	Minnesota	Firmicutes	Bacilli	Bacillales	Bacillaceae_H	Bacillus_C	Bacillus_C megaterium	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01127	spectrum	Root	United States	North Carolina	Actinobacteriota	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium	gtdb_novel_strain	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01128	spectrum	Core	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia cepacia	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01129	genome_similarity	Root	United States	Illinois	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_J	1	1	1	1	0	1.0	0.0	0.0	0.0	0.0		
SID01130	spectrum	Root	United States	Minnesota	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A wiedmannii	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01131	diversity	Root	United States	Ohio	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E chlororaphis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01132	genome_similarity	Root	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus safensis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01133	genome_similarity	Root	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01134	spectrum	Soil	Uganda	Amuria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01135	diversity	Core	United States	Indiana	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia ambifaria	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01136	diversity	Plant	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter ludwigii	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01137	diversity	Leaf	United States	North Carolina	Actinobacteriota	Actinobacteria	Actinomycetales	Microbacteriaceae	Curtobacterium	Curtobacterium sp900086645	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01138	diversity	Root	United States	Illinois	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Herbaspirillum	Herbaspirillum seropedicae	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01139	spectrum	Soil	Uganda	Amuria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01140	diversity	Amphibian	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E sp001642705	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01141	genome_similarity	Soil	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_J	1	1	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01142	machine_learning_validation	Soil	United States	Virginia	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A toyonensis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	52.6	65.0
SID01143	diversity	Root	United States	Indiana	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E chlororaphis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01144	machine_learning_validation	Soil	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E protegens	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	42.3	70.0
SID01145	diversity	Root	United States	Illinois	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E sp002112885	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01146	machine_learning_validation	Root	United States	Minnesota	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_S	1	1	0	0	0	0.0	0.0	0.0	0.0	0.0	71.5	0.0
SID01147	diversity	Root	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E arsenicoxydans	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01148	diversity	Amphibian	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	gtdb_novel_strain	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01149	diversity	Root	United States	Illinois	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_AW	Bacillus_AW luciferensis_B	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01150	diversity	Root	United States	North Carolina	Actinobacteriota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Rhodococcus	Rhodococcus qingshengii	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01151	spectrum	Soil	United States	Colorado	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E sp002966775	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01152	diversity	Root	United States	Missouri	Actinobacteriota	Actinobacteria	Actinomycetales	Micrococcaceae	Pseudarthrobacter	gtdb_novel_strain	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01153	machine_learning_validation	Soil	Uganda	Kumi	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus	1	1	0	0	0	0.0	0.0	0.0	0.0	0.0	87.5	75.7
SID01154	spectrum	Soil	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus safensis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01155	diversity	Root	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_H	Bacillus_C	Bacillus_C aryabhattai	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01156	spectrum	Soil	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus safensis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01157	machine_learning_validation	Root	United States	Illinois	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A wiedmannii	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	55.1	-21.4
SID01158	machine_learning_validation	Root	Uganda	Lira	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus safensis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	59.6	2.9
SID01159	machine_learning_validation	Soil	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Lysobacter enzymogenes	1	1	1	1	1	0.0	0.0	0.0	0.0	0.0	88.1	47.1
SID01160	spectrum	Leaf	United States	Missouri	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis	1	0	0	0	0	1.0	1.0	1.0	1.0	1.0		
SID01161	diversity	Root	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E arsenicoxydans	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01162	genome_similarity	Soil	United States	Connecticut	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E fluorescens_AP	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01163	diversity	Amphibian	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter kobei	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01164	genome_similarity	Soil	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chromobacteriaceae	Chromobacterium	gtdb_novel_strain	1	1	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01165	diversity	Root	United States	Illinois	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia sp900115545	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01166	diversity	Core	United States	North Carolina	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01167	genome_similarity	Root	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID01168	genome_similarity	Root	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_J	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID01169	machine_learning_validation	Soil	United States	California	Firmicutes	Bacilli	Bacillales	Bacillaceae_H	Bacillus_I	Bacillus_I endophyticus	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	35.9	-6.4
SID01170	spectrum	Soil	United States	Colorado	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
