strain_id	bgc_id	fam_cluster_id	clan_cluster_id	product_class	top_kcb
SID00808	SID00808_ctg0.region002	others7677	others3580	other	Bacilysin
SID00808	SID00808_ctg1.region001	nrps8190	nrps10750	NRPS	Bacillibactin
SID00808	SID00808_ctg2.region001	others3454	others3454	betalactone	Bottromycin A2
SID00808	SID00808_ctg3.region001	nrps11250	nrps11250	NRPS	Lichenysin
SID00808	SID00808_ctg4.region002	pksother8188	pksother3708	T3PKS	None
SID00808	SID00808_ctg5.region003	ripps10679	ripps3447	bacteriocin	None
SID00808	SID00808_ctg6.region001	terpene8191	terpene7676	terpene	None
SID00808	SID00808_ctg7.region001	others7676	others3580	terpene	Carotenoid
SID00808	SID00808_ctg8.region001	terpene7676	terpene7676	terpene	Carotenoid
SID00808	SID00808_ctg9.region001	others8179	others3580	betalactone	Fengycin
SID00401	SID00401_ctg0.region002	pksother8188	pksother3708	T3PKS	None
SID00401	SID00401_ctg1.region003	others3454	others3454	betalactone	None
SID00401	SID00401_ctg2.region001	terpene8191	terpene7676	terpene	None
SID00401	SID00401_ctg3.region001	others7677	others3580	other	Bacilysin
SID00401	SID00401_ctg4.region002	nrps8190	nrps10750	NRPS	Bacillibactin
SID00401	SID00401_ctg5.region001	nrps11250	nrps11250	NRPS	Lichenysin
SID00401	SID00401_ctg6.region001	others7676	others3580	siderophore	Carotenoid
SID00401	SID00401_ctg7.region001	terpene7676	terpene7676	siderophore	Carotenoid
SID00401	SID00401_ctg8.region001	others8179	others3580	betalactone	Fengycin
SID00726	SID00726_ctg0.region001	others7677	others3580	other	Bacilysin
SID00726	SID00726_ctg1.region002	nrps8190	nrps10750	NRPS	Bacillibactin
SID00726	SID00726_ctg2.region001	others7676	others3580	siderophore	Carotenoid
SID00726	SID00726_ctg3.region001	terpene7676	terpene7676	siderophore	Carotenoid
SID00726	SID00726_ctg4.region001	nrps11250	nrps11250	NRPS	Lichenysin
SID00726	SID00726_ctg5.region002	pksother8188	pksother3708	T3PKS	None
SID00726	SID00726_ctg6.region003	others7673	others7673	betalactone	None
SID00726	SID00726_ctg7.region001	terpene8191	terpene7676	terpene	None
SID00726	SID00726_ctg8.region001	ripps10697	ripps3447	thiopeptide;LAP	Thiocillin I / thiocillin II
SID00726	SID00726_ctg9.region001	others8179	others3580	betalactone	Fengycin
SID00391	SID00391_ctg0.region001	others8179	others3580	betalactone	Fengycin
SID00391	SID00391_ctg1.region001	others7677	others3580	other	Bacilysin
SID00391	SID00391_ctg2.region001	others3454	others3454	betalactone	None
SID00391	SID00391_ctg3.region001	nrps8061	nrps8061	NRPS	Lichenysin
SID00391	SID00391_ctg4.region001	pksother8188	pksother3708	T3PKS	None
SID00391	SID00391_ctg5.region002	terpene8191	terpene7676	terpene	None
SID00391	SID00391_ctg6.region001	others7676	others3580	siderophore	Carotenoid
SID00391	SID00391_ctg7.region001	terpene8182	terpene7676	siderophore	Carotenoid
SID00391	SID00391_ctg8.region001	nrps8190	nrps10750	NRPS	Bacillibactin
SID00391	SID00391_ctg9.region001	nrps7678	nrps7678	NRPS	Lichenysin
SID00391	SID00391_ctg10.region001	nrps7930	nrps7930	NRPS	Surfactin
SID01054	SID01054_ctg0.region001	nrps4735	nrps4735	NRPS	Lichenysin
SID01054	SID01054_ctg1.region001	pksother8188	pksother3708	T3PKS	None
SID01054	SID01054_ctg2.region002	terpene8191	terpene7676	terpene	None
SID01054	SID01054_ctg3.region001	others3454	others3454	betalactone	None
SID01054	SID01054_ctg4.region001	others7677	others3580	other	Bacilysin
SID01054	SID01054_ctg5.region001	nrps8190	nrps10750	NRPS	Bacillibactin
SID01054	SID01054_ctg6.region001	others7676	others3580	terpene	Carotenoid
SID01054	SID01054_ctg7.region001	terpene8182	terpene7676	terpene	Carotenoid
SID01054	SID01054_ctg8.region001	nrps7678	nrps7678	NRPS	Surfactin
SID01054	SID01054_ctg9.region001	others8179	others3580	betalactone	Fengycin
SID01054	SID01054_ctg10.region001	nrps7930	nrps7930	NRPS	Surfactin
SID01218	SID01218_ctg0.region001	pksnrp10719	pksnrp113	transAT-PKS;NRPS	Bacillomycin
SID01218	SID01218_ctg1.region001	nrps4604	nrps4604	transAT-PKS;NRPS	Bacillomycin
SID01218	SID01218_ctg2.region001	pksother7422	pksother3708	transAT-PKS;NRPS	Bacillomycin
SID01218	SID01218_ctg3.region001	pksother5119	pksother5119	transAT-PKS;transAT-PKS-like	Difficidin
SID01218	SID01218_ctg4.region001	others8700	others8700	other	Bacilysin
SID01218	SID01218_ctg5.region001	pksnrp3582	pksnrp10748	transAT-PKS;NRPS	Bacillaene
SID01218	SID01218_ctg6.region001	nrps3582	nrps10750	transAT-PKS;NRPS	Bacillaene
SID01218	SID01218_ctg7.region001	pksother3582	pksother10748	transAT-PKS;NRPS	Bacillaene
SID01218	SID01218_ctg8.region001	terpene11261	terpene11261	terpene	None
SID01218	SID01218_ctg9.region001	nrps5117	nrps3579	NRPS	Surfactin
SID01218	SID01218_ctg10.region001	nrps4599	nrps5886	NRPS	Surfactin
SID01218	SID01218_ctg11.region001	terpene8696	terpene7676	terpene	None
SID01218	SID01218_ctg12.region001	pksother10727	pksother3708	transAT-PKS-like	Macrolactin
SID01218	SID01218_ctg13.region001	pksother4984	pksother3708	PKS-like	Butirosin
SID01218	SID01218_ctg14.region001	nrps5097	nrps5097	NRPS	None
SID01218	SID01218_ctg15.region001	others5113	others3580	NRPS;betalactone	Fengycin
SID01218	SID01218_ctg16.region001	nrps5113	nrps5113	NRPS;betalactone	Fengycin
SID01218	SID01218_ctg17.region001	nrps10731	nrps10750	NRPS	None
SID01218	SID01218_ctg18.region001	nrps8662	nrps8662	NRPS	None
SID01218	SID01218_ctg19.region001	nrps4601	nrps10750	NRPS	Bacillibactin
SID01218	SID01218_ctg20.region001	nrps5503	nrps10750	NRPS	Fengycin
SID01218	SID01218_ctg21.region001	pksother10735	pksother3708	transAT-PKS	Macrolactin
SID01218	SID01218_ctg22.region001	nrps8692	nrps8692	NRPS	Plipastatin
SID01218	SID01218_ctg23.region001	nrps10737	nrps10750	NRPS	None
SID01218	SID01218_ctg24.region001	pksother10738	pksother10738	T3PKS	None
SID01218	SID01218_ctg25.region001	others10739	others3580	phosphonate	None
SID01218	SID01218_ctg26.region001	nrps10740	nrps10750	NRPS	None
SID01218	SID01218_ctg27.region001	nrps2107	nrps10750	NRPS	None
SID01218	SID01218_ctg28.region001	ripps10742	ripps3447	bacteriocin	Amylocyclicin
SID01218	SID01218_ctg29.region001	nrps3583	nrps10750	NRPS	None
SID00051	SID00051_ctg0.region001	ripps10744	ripps3447	bacteriocin	None
SID00051	SID00051_ctg1.region001	pksother10745	pksother3708	T3PKS	None
SID00051	SID00051_ctg2.region001	ripps3495	ripps3447	lassopeptide	Paeninodin
SID00958	SID00958_ctg0.region001	terpene10747	terpene10747	terpene	None
SID00958	SID00958_ctg1.region001	pksnrp10748	pksnrp10748	transAT-PKS-like;NRPS	Bacillaene
SID00958	SID00958_ctg2.region001	pksother10748	pksother10748	transAT-PKS-like;NRPS	Bacillaene
SID00958	SID00958_ctg3.region001	nrps10748	nrps10748	transAT-PKS-like;NRPS	Bacillaene
SID00958	SID00958_ctg4.region001	nrps11260	nrps3922	NRPS	Lichenysin
SID00958	SID00958_ctg5.region001	nrps10750	nrps10750	NRPS	Bacillibactin
SID00958	SID00958_ctg6.region001	others10751	others10751	other	Bacilysin
SID00958	SID00958_ctg7.region001	others11259	others3580	betalactone;NRPS	Fengycin
SID00958	SID00958_ctg8.region001	nrps11259	nrps10750	betalactone;NRPS	Fengycin
SID00958	SID00958_ctg9.region001	pksother10609	pksother10609	T3PKS	None
SID00958	SID00958_ctg10.region001	nrps11391	nrps10750	NRPS	Fengycin
SID00958	SID00958_ctg11.region001	others11004	others3580	CDPS	None
SID00958	SID00958_ctg12.region001	nrps10623	nrps10623	NRPS	None
SID00958	SID00958_ctg13.region001	ripps11263	ripps11263	head_to_tail	Subtilosin A
SID00958	SID00958_ctg14.region001	terpene11261	terpene11261	terpene	None
SID00958	SID00958_ctg15.region001	pksother10628	pksother10748	PKS-like	Macrobrevin
SID00725	SID00725_ctg0.region001	terpene6886	terpene7676	terpene	None
SID00725	SID00725_ctg1.region001	ripps10761	ripps3447	bacteriocin;LAP	None
SID00725	SID00725_ctg2.region001	pksother10762	pksother3708	T3PKS	None
SID00725	SID00725_ctg3.region001	ripps10763	ripps3447	bacteriocin;LAP	None
SID00725	SID00725_ctg4.region001	ripps10764	ripps3447	lassopeptide	Paeninodin
SID00725	SID00725_ctg5.region001	others10765	others3580	betalactone	Fengycin
SID00725	SID00725_ctg6.region001	pksother10766	pksother3708	T3PKS	None
SID00657	SID00657_ctg0.region001	pksother10767	pksother3708	T3PKS	None
SID00657	SID00657_ctg1.region001	terpene10768	terpene7676	terpene	None
SID00657	SID00657_ctg2.region001	terpene10769	terpene7676	terpene	None
SID01227	SID01227_ctg0.region001	others10770	others3580	ladderane	WS9326
SID01227	SID01227_ctg1.region001	others6622	others3580	siderophore	Staphylobactin
SID01227	SID01227_ctg2.region002	ripps7159	ripps3447	lanthipeptide	None
SID01227	SID01227_ctg3.region001	nrps6846	nrps10750	NRPS-like	None
SID01227	SID01227_ctg4.region001	others10774	others3580	phosphonate	None
SID01227	SID01227_ctg5.region001	ripps10775	ripps3447	lanthipeptide	Ruminococcin A
SID01227	SID01227_ctg6.region001	ripps6714	ripps3447	lassopeptide	Paeninodin
SID01227	SID01227_ctg7.region001	nrps10777	nrps10750	NRPS	Bacillibactin
SID01227	SID01227_ctg8.region001	pksother10778	pksother3708	T3PKS	None
SID01227	SID01227_ctg9.region001	ripps10779	ripps3447	bacteriocin	None
SID01227	SID01227_ctg10.region001	nrps10780	nrps10750	NRPS-like	None
SID01227	SID01227_ctg11.region001	nrps10781	nrps10750	NRPS	None
SID01227	SID01227_ctg12.region001	nrps10782	nrps10750	NRPS	None
SID01227	SID01227_ctg13.region001	nrps10783	nrps10750	NRPS	None
SID01227	SID01227_ctg14.region001	nrps10784	nrps10750	NRPS	None
SID01227	SID01227_ctg15.region001	nrps10785	nrps10750	NRPS-like	None
SID01227	SID01227_ctg16.region001	nrps10786	nrps10750	NRPS-like	None
SID01227	SID01227_ctg17.region001	nrps10787	nrps10750	NRPS	None
SID00794	SID00794_ctg0.region001	others10788	others3580	siderophore	None
SID00794	SID00794_ctg1.region001	ripps3168	ripps3447	LAP;bacteriocin	None
SID00794	SID00794_ctg2.region001	terpene167	terpene7676	terpene	None
SID00794	SID00794_ctg3.region001	ripps170	ripps3447	lassopeptide	Paeninodin
SID00794	SID00794_ctg4.region001	terpene165	terpene7676	terpene	None
SID00794	SID00794_ctg5.region001	others10793	others3580	betalactone	None
SID00794	SID00794_ctg6.region001	nrps10794	nrps10750	NRPS	Bacillibactin
SID00794	SID00794_ctg7.region001	pksother166	pksother3708	T3PKS	None
SID00794	SID00794_ctg8.region001	others3167	others3580	betalactone	Fengycin
SID00439	SID00439_ctg0.region001	terpene10797	terpene7676	terpene	None
SID00439	SID00439_ctg1.region001	ripps10798	ripps3447	lanthipeptide	None
SID00439	SID00439_ctg2.region001	ripps5262	ripps3447	lassopeptide	Cepacian
SID00322	SID00322_ctg0.region001	others7066	others3580	betalactone	Fengycin
SID00322	SID00322_ctg1.region002	pksother10802	pksother3708	T3PKS	None
SID00322	SID00322_ctg2.region001	ripps10801	ripps3447	bacteriocin	None
SID00322	SID00322_ctg3.region001	terpene6938	terpene7676	terpene	None
SID00046	SID00046_ctg0.region001	nrps11253	nrps10750	NRPS	Bacillibactin
SID00046	SID00046_ctg1.region001	pksnrp10748	pksnrp10748	transAT-PKS;PKS-like;transAT-PKS-like;NRPS	Bacillaene
SID00046	SID00046_ctg2.region001	nrps10748	nrps10748	transAT-PKS;PKS-like;transAT-PKS-like;NRPS	Bacillaene
SID00046	SID00046_ctg3.region002	others11259	others3580	betalactone;NRPS	Fengycin
SID00046	SID00046_ctg4.region002	nrps11259	nrps10750	betalactone;NRPS	Fengycin
SID00046	SID00046_ctg5.region001	pksother10748	pksother10748	transAT-PKS;PKS-like;transAT-PKS-like;NRPS	Bacillaene
SID00046	SID00046_ctg6.region001	nrps11511	nrps3922	NRPS	Surfactin
SID00046	SID00046_ctg7.region001	others10626	others10626	other	Bacilysin
SID00046	SID00046_ctg8.region002	ripps10620	ripps10620	head_to_tail	Subtilosin A
SID00046	SID00046_ctg9.region001	terpene10747	terpene10747	terpene	None
SID00046	SID00046_ctg10.region001	others11004	others3580	CDPS	None
SID00046	SID00046_ctg11.region001	nrps10647	nrps10647	NRPS	Surfactin
SID00046	SID00046_ctg12.region002	ripps3918	ripps3447	sactipeptide	Sporulation killing factor skfA
SID00046	SID00046_ctg13.region001	pksother10609	pksother10609	T3PKS	None
SID00046	SID00046_ctg14.region001	terpene11261	terpene11261	terpene	None
SID00046	SID00046_ctg15.region001	nrps7805	nrps10750	NRPS	Plipastatin
SID00046	SID00046_ctg16.region001	nrps11517	nrps11517	NRPS	Fengycin
SID00046	SID00046_ctg17.region001	nrps11515	nrps11515	NRPS	Surfactin
SID00046	SID00046_ctg18.region001	nrps4528	nrps10750	NRPS-like	None
SID00046	SID00046_ctg19.region001	ripps5824	ripps3447	glycocin	Sublancin 168
SID00686	SID00686_ctg0.region001	ripps10821	ripps3447	LAP;bacteriocin	None
SID00686	SID00686_ctg1.region001	pksother10631	pksother3708	T3PKS	None
SID00686	SID00686_ctg2.region001	terpene6941	terpene7676	terpene	None
SID01104	SID01104_ctg0.region001	ripps10821	ripps3447	LAP;bacteriocin	None
SID01104	SID01104_ctg1.region001	terpene6941	terpene7676	terpene	None
SID01104	SID01104_ctg2.region001	pksother11240	pksother3708	T3PKS	Chejuenolide A / chejuenolide B
SID00614	SID00614_ctg0.region001	ripps10679	ripps3447	bacteriocin	None
SID00614	SID00614_ctg1.region001	nrps8190	nrps10750	NRPS	Bacillibactin
SID00614	SID00614_ctg2.region001	others7677	others3580	other	Bacilysin
SID00614	SID00614_ctg3.region001	pksother8188	pksother3708	T3PKS	None
SID00614	SID00614_ctg4.region001	nrps11250	nrps11250	NRPS	Lichenysin
SID00614	SID00614_ctg5.region001	others7673	others7673	betalactone	None
SID00614	SID00614_ctg6.region001	others8179	others3580	betalactone	Fengycin
SID00614	SID00614_ctg7.region001	terpene8191	terpene7676	terpene	None
SID00614	SID00614_ctg8.region001	others7676	others3580	terpene	Carotenoid
SID00614	SID00614_ctg9.region001	terpene8182	terpene7676	terpene	Carotenoid
SID00890	SID00890_ctg0.region001	pksother10609	pksother10609	T3PKS	None
SID00890	SID00890_ctg1.region001	nrps11260	nrps3922	NRPS	Surfactin
SID00890	SID00890_ctg2.region001	pksnrp10748	pksnrp10748	transAT-PKS;NRPS	Bacillaene
SID00890	SID00890_ctg3.region001	pksother10628	pksother10748	transAT-PKS;NRPS	Bacillaene
SID00890	SID00890_ctg4.region001	nrps10748	nrps10748	transAT-PKS;NRPS	Bacillaene
SID00890	SID00890_ctg5.region002	terpene10747	terpene10747	terpene	None
SID00890	SID00890_ctg6.region001	terpene11261	terpene11261	terpene	None
SID00890	SID00890_ctg7.region002	others11004	others3580	CDPS	None
SID00890	SID00890_ctg8.region004	others10626	others10626	other	Bacilysin
SID00890	SID00890_ctg9.region001	nrps11253	nrps10750	NRPS	Bacillibactin
SID00890	SID00890_ctg10.region003	ripps10620	ripps10620	sactipeptide	Subtilosin A
SID00890	SID00890_ctg11.region001	nrps10623	nrps10623	NRPS	Plipastatin
SID00890	SID00890_ctg12.region001	others11259	others3580	NRPS;betalactone	Fengycin
SID00890	SID00890_ctg13.region001	nrps11259	nrps10750	NRPS;betalactone	Fengycin
SID00890	SID00890_ctg14.region001	nrps11391	nrps10750	NRPS	Fengycin
SID00673	SID00673_ctg0.region001	ripps989	ripps3447	lanthipeptide	None
SID00673	SID00673_ctg1.region001	ripps10849	ripps3447	bacteriocin	None
SID00673	SID00673_ctg2.region001	terpene4046	terpene2537	terpene	Molybdenum cofactor
SID00673	SID00673_ctg3.region001	others10851	others3580	furan	Methylenomycin
SID00673	SID00673_ctg4.region001	ripps3005	ripps3447	bacteriocin	None
SID00673	SID00673_ctg5.region001	nrps4051	nrps4051	NRPS-like	None
SID00673	SID00673_ctg6.region001	others2545	others2545	betalactone	Fengycin
SID00673	SID00673_ctg7.region001	others9203	others2542	siderophore	Petrobactin
SID00673	SID00673_ctg8.region001	nrps9196	nrps9196	NRPS	None
SID00673	SID00673_ctg9.region001	ripps4431	ripps4090	bacteriocin;LAP	None
SID00673	SID00673_ctg10.region001	nrps10858	nrps10750	NRPS	None
SID00673	SID00673_ctg11.region001	ripps3993	ripps3447	bacteriocin	None
SID00673	SID00673_ctg12.region001	pksnrp8992	pksnrp113	NRPS;T1PKS	None
SID00673	SID00673_ctg13.region001	pksother8992	pksother3708	NRPS;T1PKS	None
SID00673	SID00673_ctg14.region001	nrps8992	nrps10750	NRPS;T1PKS	None
SID00673	SID00673_ctg15.region001	nrps2543	nrps4089	NRPS	Bacillibactin
SID00893	SID00893_ctg0.region001	pksother10862	pksother3708	T3PKS	None
SID00893	SID00893_ctg1.region001	terpene10863	terpene7676	terpene	None
SID00893	SID00893_ctg2.region001	terpene10864	terpene7676	terpene	None
SID00672	SID00672_ctg0.region001	ripps4431	ripps4090	bacteriocin;LAP	None
SID00672	SID00672_ctg1.region001	others2545	others2545	betalactone	Fengycin
SID00672	SID00672_ctg2.region001	ripps7574	ripps3447	lanthipeptide	None
SID00672	SID00672_ctg3.region001	nrps4071	nrps10750	NRPS	None
SID00672	SID00672_ctg4.region001	nrps4051	nrps4051	NRPS-like	None
SID00672	SID00672_ctg5.region001	nrps4050	nrps4089	NRPS	Bacillibactin
SID00672	SID00672_ctg6.region001	ripps2935	ripps9070	bacteriocin	None
SID00672	SID00672_ctg7.region001	terpene4046	terpene2537	terpene	Molybdenum cofactor
SID00672	SID00672_ctg8.region001	nrps2550	nrps2550	NRPS	None
SID00672	SID00672_ctg9.region001	nrps11633	nrps11633	NRPS	None
SID00672	SID00672_ctg10.region001	others9203	others2542	siderophore	Petrobactin
SID00672	SID00672_ctg11.region001	ripps2539	ripps2539	bacteriocin	None
SID00267	SID00267_ctg0.region001	nrps10877	nrps10750	NRPS	Octapeptin C4
SID00267	SID00267_ctg1.region001	nrps10878	nrps10750	NRPS	None
SID00267	SID00267_ctg2.region001	others10879	others3580	phosphonate	None
SID00267	SID00267_ctg3.region001	pksother10880	pksother3708	transAT-PKS;PKS-like	Aurantinins B-D
SID00267	SID00267_ctg4.region001	pksother7450	pksother3708	transAT-PKS-like	None
SID00267	SID00267_ctg5.region001	pksother10882	pksother3708	transAT-PKS-like	None
SID00267	SID00267_ctg6.region001	ripps8862	ripps3447	LAP;bacteriocin	None
SID00267	SID00267_ctg7.region001	nrps8862	nrps10750	LAP;bacteriocin	None
SID00267	SID00267_ctg8.region002	nrps8863	nrps10750	NRPS	None
SID00267	SID00267_ctg9.region001	others8862	others3580	LAP;bacteriocin	None
SID00267	SID00267_ctg10.region002	others8478	others3580	resorcinol	None
SID00267	SID00267_ctg11.region001	ripps8479	ripps3447	bacteriocin	None
SID00267	SID00267_ctg12.region001	nrps7071	nrps10750	NRPS;T1PKS	Yersiniabactin
SID00267	SID00267_ctg13.region001	pksother7071	pksother3708	NRPS;T1PKS	Yersiniabactin
SID00267	SID00267_ctg14.region001	pksnrp7071	pksnrp113	NRPS;T1PKS	Yersiniabactin
SID00267	SID00267_ctg15.region001	nrps8829	nrps10750	NRPS	Bacillibactin
SID00267	SID00267_ctg16.region001	nrps7140	nrps10750	NRPS	None
SID00267	SID00267_ctg17.region001	nrps1715	nrps10750	NRPS	Paenibacterin
SID00267	SID00267_ctg18.region001	nrps1727	nrps1727	NRPS-like	None
SID00267	SID00267_ctg19.region002	terpene8854	terpene7676	NRPS	Paenibacterin
SID00267	SID00267_ctg20.region002	nrps7070	nrps10750	NRPS	Paenibacterin
SID00267	SID00267_ctg21.region002	others1718	others3580	NRPS	Paenibacterin
SID00267	SID00267_ctg22.region001	nrps7130	nrps10750	NRPS	Octapeptin C4
SID00267	SID00267_ctg23.region001	nrps8796	nrps10750	NRPS	Zwittermycin A
SID00267	SID00267_ctg24.region001	nrps10895	nrps10750	NRPS	Polymyxin
SID00267	SID00267_ctg25.region001	nrps10896	nrps10750	NRPS	None
SID00267	SID00267_ctg26.region001	nrps10897	nrps10750	NRPS	None
SID00267	SID00267_ctg27.region001	pksother9049	pksother3708	transAT-PKS-like	None
SID00374	SID00374_ctg0.region001	others7003	others3580	phosphonate	None
SID00374	SID00374_ctg1.region001	pksnrp6977	pksnrp113	T1PKS;NRPS	Molybdenum cofactor
SID00374	SID00374_ctg2.region001	pksother6977	pksother3708	T1PKS;NRPS	Molybdenum cofactor
SID00374	SID00374_ctg3.region001	nrps6977	nrps10750	T1PKS;NRPS	Molybdenum cofactor
SID00374	SID00374_ctg4.region001	pksother4086	pksother3708	T3PKS	None
SID00374	SID00374_ctg5.region001	ripps10911	ripps3447	bacteriocin	None
SID00374	SID00374_ctg6.region001	others10903	others3580	NRPS	Petrobactin
SID00374	SID00374_ctg7.region001	nrps10903	nrps10750	NRPS	Petrobactin
SID00374	SID00374_ctg8.region001	nrps10904	nrps10750	NRPS	None
SID00374	SID00374_ctg9.region001	terpene10905	terpene7676	terpene	None
SID00374	SID00374_ctg10.region001	others7066	others3580	betalactone	Fengycin
SID00374	SID00374_ctg11.region001	nrps6979	nrps10750	NRPS	None
SID00374	SID00374_ctg12.region001	nrps10908	nrps10750	NRPS	None
SID00159	SID00159_ctg0.region001	terpene10909	terpene7676	terpene	None
SID00159	SID00159_ctg1.region001	nrps10910	nrps10750	NRPS	None
SID00159	SID00159_ctg2.region001	ripps10911	ripps3447	bacteriocin	None
SID00159	SID00159_ctg3.region001	pksother4671	pksother3708	T3PKS	None
SID00159	SID00159_ctg4.region001	others7066	others3580	betalactone	Fengycin
SID00159	SID00159_ctg5.region001	nrps4667	nrps10750	NRPS-like	Kijanimicin
SID00569	SID00569_ctg0.region002	others10916	others3580	betalactone	None
